Game Name,TA,GS,TAD,Num,Time,Score
Spray Paint Simulator,2560,1000,1560,19,12.0,2470.0
SpotCat vs The Cheddar Mafia In The Americas,2053,2000,53,19,0.5,2014.0
Spot The Differences! Party,1278,1000,278,18,2.0,2502.0
Spot Challenge Vol. 4,2080,2000,80,19,0.5,3040.0
Spot Challenge Vol. 3,2106,2000,106,19,0.5,4028.0
Spot Challenge Vol. 2,2103,2000,103,19,0.5,3914.0
Spot Challenge Vol. 1,2148,2000,148,19,0.5,5624.0
SpongeBob SquarePants: The Patrick Star Game,2294,1000,1294,34,6.0,7332.666666666667
SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated (Windows),1800,1000,800,32,8.0,3200.0
Splitgate 2,14111,1000,13111,22,50.0,5768.84
Splash Blast Panic,5407,1000,4407,13,215.0,266.4697674418605
Spirittea,2480,1000,1480,15,60.0,370.0
Spiritfarer: Farewell Edition,2075,1000,1075,39,30.0,1397.5
Spirit of the North: Enhanced Edition,2233,1000,1233,24,6.0,4932.0
Spirit Valor,1592,1000,592,35,14.0,1480.0
Spirit Roots,1817,1000,817,25,8.0,2553.125
SpiderHeck,20102,1470,18632,39,95.0,7648.926315789474
Spider Solitaire F,1342,1000,342,10,15.0,228.0
Spheroids,1099,1000,99,16,3.0,528.0
Spelunky 2,9881,1000,8881,32,60.0,4736.533333333334
Speedway Racing,1200,1000,200,18,1.0,3600.0
Speed Truck Racing,1144,1000,144,16,1.0,2304.0
Spacelords,12000,1820,10180,32,260.0,1252.923076923077
Spacelines from the Far Out,3629,1000,2629,44,20.0,5783.8
Space Warlord Organ Trading Simulator,1464,1000,464,15,2.0,3480.0
Space Pirate Trainer (Windows),3056,1000,2056,10,3.0,6853.333333333333
Space Moves (Windows),3237,3000,237,20,0.5,9480.0
Space Hulk: Tactics (Windows),4887,1000,3887,25,42.0,2313.690476190476
Space Hulk: Deathwing - Enhanced Edition (Windows),2949,1000,1949,23,60.0,747.1166666666667
Space Filler (Windows),2496,2000,496,15,1.0,7440.0
Space Engineers,6837,1000,5837,29,150.0,1128.4866666666667
South of Midnight,2658,1000,1658,40,15.0,4421.333333333333
Soul Stalker,1945,1000,945,24,6.0,3780.0
Soul Hackers 2,4529,1000,3529,47,60.0,2764.383333333333
Songbringer,5745,1000,4745,32,42.0,3615.2380952380954
SongPop Party,2229,1055,1174,19,80.0,278.825
Somerville,1613,1000,613,11,4.0,1685.75
Solitaire TriPeaks Flowers,2256,1000,1256,24,25.0,1205.76
Solitaire 3D,2854,1000,1854,51,1005.0,94.08358208955224
Solir (Windows),2017,2000,17,55,0.5,1870.0
Solasta: Crown of the Magister,5026,1060,3966,82,120.0,2710.1
Solar Ash,3114,1000,2114,32,15.0,4509.866666666667
Sol Dorado Heist (Windows),1016,1000,16,19,0.5,608.0
Sokorobot (Windows),2077,2000,77,27,0.5,4158.0
Sokomonster (Windows),2071,2000,71,25,0.5,3550.0
Sokomage (Windows),3224,3000,224,26,0.5,11648.0
Sokolab (Windows),2054,2000,54,22,0.5,2376.0
Sokocrab (Windows),2010,2000,10,28,0.5,560.0
Sokobalien (Windows),4260,4000,260,37,0.5,19240.0
SokoNature,3378,3000,378,60,1.0,22680.0
Sokmeal Time (Windows),2025,2000,25,15,0.5,750.0
Soccer Story,2474,1000,1474,20,10.0,2948.0
Snufkin: Melody of Moominvalley,1441,1000,441,21,6.0,1543.5
SnowRunner (Windows),5952,1000,4952,37,120.0,1526.8666666666666
Snooker Blitz,3390,1000,2390,20,60.0,796.6666666666666
Sniper Elite: Resistance,3693,1000,2693,53,20.0,7136.45
Sniper Elite V2 Remastered,2324,1000,1324,47,15.0,4148.533333333334
Sniper Elite 5,2702,1000,1702,53,25.0,3608.24
Snake Pass,5073,1000,4073,33,15.0,8960.6
Smart Moves 2 (Windows),3050,3000,50,20,0.5,2000.0
Smart Moves (Windows),4275,4000,275,27,1.0,7425.0
Slime Ranger (Windows),3043,3000,43,45,0.5,3870.0
Slime Rancher,2455,1000,1455,57,25.0,3317.4
Slayers X: Terminal Aftermath: Vengance of the Slayer,1678,1000,678,19,0.5,25764.0
Skyworld (Windows),1731,1000,731,26,17.0,1118.0
Sky Survivors (Windows),3197,3000,197,20,0.5,7880.0
Sky Roll!,1257,1000,257,18,1.0,4626.0
Sky Rogue,4305,1000,3305,26,26.0,3305.0
Sky Revolver,1131,1000,131,18,0.5,4716.0
Skul: The Hero Slayer,6047,1000,5047,23,1.0,116081.0
Skelethrone: The Chronicles of Ericona,2921,1000,1921,43,93.0,888.2043010752689
SkateBIRD,8872,1320,7552,16,7.0,17261.714285714286
Sisters Royale: Five Sisters Under Fire,3896,1000,2896,44,29.0,4393.931034482759
Sins of a Solar Empire: Rebellion (Windows),2447,1000,1447,65,15.0,6270.333333333333
Silver Nornir,1284,1000,284,30,6.0,1420.0
Silence - The Whispered World 2,2394,1000,1394,46,15.0,4274.933333333333
Signs of the Sojourner,3092,1000,2092,14,15.0,1952.5333333333333
Sig.NULL (Windows),3098,3000,98,20,0.5,3920.0
Sifu,11280,1720,9560,61,28.0,20827.14285714286
Siegecraft Commander,1362,1000,362,12,3.0,1448.0
Sid Meier's Civilization VI,5379,1075,4304,44,42.0,4508.952380952381
SiNKR 2,1175,1000,175,20,1.0,3500.0
SiNKR,1107,1000,107,18,1.0,1926.0
Shy Dogs Hidden Orchestra,2169,2000,169,31,1.0,5239.0
Shy Cats Hidden Tracks - Vol. 2,2149,2000,149,23,0.5,6854.0
Shy Cats Hidden Tracks - Vol. 1,2276,2000,276,23,1.0,6348.0
Shy Cats Hidden Orchestra,2230,2000,230,31,1.0,7130.0
Shuffle Party (Windows),387,200,187,10,4.0,467.5
Shredders,3043,1000,2043,35,8.0,8938.125
Shovel Knight: Treasure Trove (Windows),4400,2000,2400,85,46.0,4434.782608695652
Shiro (Windows),3230,3000,230,20,1.0,4600.0
Shiny Ski Resort,1491,1000,491,10,16.0,306.875
Shin Megami Tensei V: Vengeance,3592,1000,2592,48,60.0,2073.6
Shield King (Windows),2199,2000,199,22,1.0,4378.0
Shenmue I & II (Windows),3809,2000,1809,55,40.0,2487.375
Sheltered (Windows),1926,1000,926,21,20.0,972.3
She Sees Red,1086,1000,86,14,1.0,1204.0
Shark Pinball,2177,1000,1177,15,12.0,1471.25
Shark Dash (Windows),225,200,25,20,1.0,500.0
ShapeNeon Chaos,3250,3000,250,30,0.5,15000.0
Shantae: Risky's Revenge - Director's Cut,2569,1000,1569,24,10.0,3765.6
Shalnor Legends 2: Trials of Thunder,1824,1000,824,25,22.0,936.3636363636364
Shakes on a Plane,2386,1000,1386,17,10.0,2356.2
Shady Part of Me,2138,1000,1138,16,6.0,3034.6666666666665
Shadowrun: Hong Kong - Extended Edition,3085,1000,2085,60,35.0,3574.285714285714
Shadowrun: Dragonfall - Director's Cut,3145,1000,2145,39,40.0,2091.375
Shadowrun Returns,2695,1000,1695,40,20.0,3390.0
Shadow of the Tomb Raider,1693,1000,693,63,40.0,1091.475
Shadow Warrior 3: Definitive Edition,1760,1000,760,38,6.0,4813.333333333333
Shadow Warrior 2 (Windows),3502,1000,2502,39,20.0,4878.9
Shadow Complex Remastered,4659,1000,3659,39,20.0,7135.05
Seven Doors,1117,1000,117,17,0.5,3978.0
Serious Sam: Siberian Mayhem (Windows),3321,1000,2321,49,20.0,5686.45
Serious Sam 4 (Windows),2099,1000,1099,54,6.0,9891.0
Sephirothic Stories,1425,1000,425,29,12.0,1027.0833333333333
Senua's Saga: Hellblade II,1553,1000,553,11,6.0,1013.8333333333334
Senshi Sokoban Quest (Windows),4319,4000,319,25,0.5,15950.0
Self-Delusion (Windows),1151,1000,151,20,3.0,1006.6666666666666
Seek Hearts,1383,1000,383,33,8.0,1579.875
Secrets and Treasure: The Lost Cities (Windows),214,120,94,9,8.0,105.75
Secret Neighbor,3012,1000,2012,10,6.0,3353.3333333333335
Second Extinction,4669,1000,3669,29,20.0,5320.05
Seasons of the Samurai,1085,1000,85,25,1.0,2125.0
Sea of Thieves,51784,5640,46144,286,2063.0,6397.083858458555
Sea of Stars,2785,1070,1715,48,40.0,2058.0
Sea Salt,4111,1000,3111,19,8.0,7388.625
Sea Horizon,1991,1000,991,20,42.0,471.9047619047619
Screw Master (Windows),1117,1000,117,70,2.0,4095.0
ScourgeBringer,4036,1000,3036,42,10.0,12751.2
Scorn,1414,1000,414,12,5.0,993.6
Scarlet Nexus,3093,1000,2093,53,60.0,1848.8166666666666
Say Cheese! (Windows),3131,3000,131,28,0.5,7336.0
Sausage Wars,1377,1000,377,25,2.0,4712.5
Sapu,2459,2000,459,50,1.5,15300.0
Sanguis Luna,1044,1000,44,10,0.5,880.0
Sand Legends,1020,1000,20,22,2.0,220.0
Samurai vs Zombies Defense (Windows),1247,200,1047,20,1000.0,20.94
Samurai Aces III: Sengoku Cannon,2514,1000,1514,26,12.0,3280.3333333333335
Samurai Aces,2148,1000,1148,29,3.0,11097.333333333334
Samsara,1101,1000,101,19,1.0,1919.0
Saints Row IV: Re-Elected (Windows),2038,1200,838,70,35.0,1676.0
Saint Kotar,1866,1135,731,45,6.0,5482.5
"Sagashi Mono wa, Natsu Desu Ka.",1018,1000,18,10,0.5,360.0
Saga of the Moon Priestess,2857,2000,857,26,3.5,6366.285714285715
Safari Pinball,2920,1000,1920,15,15.0,1920.0
Sable,2542,1110,1432,56,17.0,4717.176470588235
SUPERHOT: MIND CONTROL DELETE,2287,1000,1287,14,10.0,1801.8
SUPERHOT (Windows),5544,1000,4544,24,15.0,7270.4
STRIKERS 1945 III,4948,1000,3948,30,10.0,11844.0
STRIKERS 1945 II,10248,1000,9248,31,19.0,15088.842105263158
STRIKERS 1945,8153,1000,7153,32,17.0,13464.470588235294
SOMA,1355,1000,355,10,6.0,591.6666666666666
SOL DIVIDE -SWORD OF DARKNESS-,2103,1000,1103,30,2.0,16545.0
SMITE 2,2478,1000,1478,27,25.0,1596.24
SIGNALIS,2227,1000,1227,13,0.5,31902.0
SHMUP Mania (Windows),2084,2000,84,15,0.5,2520.0
SHINOBI NON GRATA,1873,1000,873,21,8.0,2291.625
SHENZHEN I/O (Windows),3106,1000,2106,10,15.0,1404.0
SHARK! SHARK!,1243,1000,243,10,3.0,810.0
SD Gundam Battle Alliance,2740,1000,1740,43,25.0,2992.8
SCHiM,3734,1000,2734,24,20.0,3280.8
SCARF,1823,1000,823,25,4.0,5143.75
S.T.A.L.K.E.R. 2: Heart of Chornobyl,5848,1000,4848,58,100.0,2811.84
Rush: A Disney Pixar Adventure,3401,1000,2401,50,15.0,8003.333333333333
Rush Rally Origins,2296,1000,1296,31,35.0,1147.8857142857144
Runestone Keeper,2873,1000,1873,20,68.0,550.8823529411765
Rune Factory 4 Special (Windows),4714,1000,3714,38,212.0,665.7169811320755
Ruku's Heart Balloon,2516,1000,1516,22,19.0,1755.3684210526317
Ruinverse,1488,1000,488,34,20.0,829.6
Ruiner,8974,1500,7474,33,25.0,9865.68
Ruff Ghanor,7579,1000,6579,20,16.0,8223.75
Rubber Bandits,1968,1000,968,19,1.0,18392.0
Royal Envoy 2 Special Edition (Windows),294,200,94,20,8.0,235.0
Roofcats Band - Suika Style,2680,2000,680,20,15.5,877.4193548387096
Romancing SaGa 3,2251,1000,1251,41,200.0,256.455
Romancing SaGa 2,3043,1000,2043,42,80.0,1072.575
"Rolling Hills: Make Sushi, Make Friends",1765,1000,765,12,12.0,765.0
Rollerdrome (2022),4096,1000,3096,21,8.0,8127.0
Rollerdrome,2261,1000,1261,21,5.0,5296.2
Rogue Wizards,3128,1000,2128,18,44.0,870.5454545454545
Rogue Waters,4097,1000,3097,18,71.0,785.1549295774648
Rocket Riot 3D (Windows),286,200,86,12,4.0,258.0
Rocket Riot (Windows),1134,1000,134,12,4.0,402.0
Rocket Rats (Windows),2038,2000,38,16,0.5,1216.0
Rock 'N Racing Off Road DX,1200,1000,200,14,1.0,2800.0
Rock 'N Racing Grand Prix,1286,1000,286,22,3.0,2097.3333333333335
Roboquest,3240,1170,2070,86,42.0,4238.571428571428
Robolifter (Windows),3138,3000,138,20,0.5,5520.0
Robin Hood - Sherwood Builders,5593,1000,4593,100,66.0,6959.090909090909
Road 96: Mile 0,1707,1000,707,15,8.0,1325.625
Road 96,1505,1000,505,12,6.0,1010.0
Riverbond,1735,1100,635,57,4.5,8043.333333333333
River City Girls (Windows),2507,1000,1507,29,8.0,5462.875
Rise of the Tomb Raider (Windows),2832,1000,1832,66,40.0,3022.8
Rise of Nations: Extended Edition (Windows),5177,1000,4177,38,60.0,2645.4333333333334
Riptide GP: Renegade,2425,1000,1425,24,10.0,3420.0
Ring of Pain,10405,1555,8850,138,84.0,14539.285714285714
Ridiculous Marathon (Windows),365,200,165,20,20.0,165.0
Richman 11,4502,3000,1502,22,6.0,5507.333333333333
Richman 10,2661,1000,1661,28,68.0,683.9411764705883
Rex Rocket,2519,1000,1519,38,27.0,2137.8518518518517
Reverie: Sweet As Edition (Windows),1330,1000,330,35,5.0,2310.0
Revenge of the Savage Planet (Windows),2248,1000,1248,42,15.0,3494.4
Revenant Saga,2002,1000,1002,48,15.0,3206.4
Revenant Dogma,2513,1000,1513,30,15.0,3026.0
Return to Monkey Island,2881,1000,1881,39,15.0,4890.6
Return to Grace,1431,1000,431,35,4.0,3771.25
Retro Classics,13174,1000,12174,13,44.0,3596.8636363636365
Restless Hero,1201,1000,201,15,5.0,603.0
Resident Evil 7: Biohazard Grotesque Ver.,1516,1000,516,37,15.0,1272.8
Resident Evil 7: Biohazard,2551,1000,1551,37,20.0,2869.35
Resident Evil 3: Z Version,1146,1000,146,32,8.0,584.0
Resident Evil 3,1862,1000,862,32,20.0,1379.2
Resident Evil 2: Z Version,1356,1070,286,44,16.0,786.5
Resident Evil 2,2373,1070,1303,44,27.0,2123.4074074074074
Repentant,1016,1000,16,10,0.5,320.0
Remnant: From the Ashes,2154,1000,1154,40,40.0,1154.0
Remnant II,2123,1000,1123,50,60.0,935.8333333333334
Redfall,3572,1000,2572,66,40.0,4243.8
RedRaptor,2151,2000,151,16,1.0,2416.0
Red Panda is Hungry (Windows),2115,2000,115,15,0.5,3450.0
Record of Lodoss War -Deedlit in Wonder Labyrinth-,3115,1000,2115,25,8.0,6609.375
Recompile,2951,1000,1951,25,6.0,8129.166666666667
Reckless Racing Ultimate (Windows),742,200,542,20,20.0,542.0
Realpolitiks New Power,4603,1000,3603,47,101.0,1676.6435643564357
ReactorX 3 (Windows),2132,2000,132,15,0.5,3960.0
ReactorX 2 (Windows),5458,5000,458,30,0.5,27480.0
ReactorX (Windows),5146,5000,146,30,0.5,8760.0
ReCore,5415,1500,3915,73,48.0,5954.0625
Re:Touring (Windows),1018,1000,18,13,0.5,468.0
Rayman Jungle Run (Windows),552,200,352,18,5.0,1267.2
Rayman Fiesta Run (Windows),318,200,118,25,7.0,421.42857142857144
Rayland 2 (Windows),3119,3000,119,22,0.5,5236.0
Ravenlok,1550,1000,550,50,4.0,6875.0
Rally Rock 'N Racing,1210,1000,210,16,1.0,3360.0
Rally Racers,1108,1000,108,50,4.0,1350.0
Raji: An Ancient Epic Enhanced Edition,2159,1000,1159,21,5.0,4867.8
Rainbow Billy: The Curse of the Leviathan,1891,1000,891,39,15.0,2316.6
Rain on Your Parade,2400,1000,1400,22,6.0,5133.333333333333
Railway Islands 2,1302,1000,302,15,2.0,2265.0
Railway Empire 2,5086,1030,4056,56,60.5,3754.314049586777
Railroads Online,3263,1000,2263,32,105.0,689.6761904761905
Raging Loop,1087,1000,87,30,0.5,5220.0
Raging Bytes,2004,1000,1004,36,15.0,2409.6
Race with Ryan,1658,1000,658,23,3.0,5044.666666666667
Raccoon is Hungry (Windows),1017,1000,17,10,0.5,340.0
Rabio (Windows),5455,5000,455,30,0.5,27300.0
Rabbids Big Bang (Windows),422,200,222,20,8.0,555.0
RPGolf Legends,2629,1000,1629,40,15.0,4344.0
RPG Time: The Legend of Wright,2068,1000,1068,15,6.0,2670.0
RESEARCH and DESTROY,6227,1000,5227,45,20.0,11760.75
REPLICA,1062,1000,62,10,0.5,1240.0
REPLAY BOYS,1041,1000,41,14,0.5,1148.0
REMATCH,2717,1000,1717,37,31.0,2049.3225806451615
REKT! High Octane Stunts,1942,1000,942,17,6.0,2669.0
RAINBOW HIGH: RUNWAY RUSH,1225,1000,225,29,3.0,2175.0
RAGE 2 (Windows),4136,1045,3091,47,30.0,4842.566666666667
R.B.I. Baseball 20 (Windows),1793,1000,793,20,32.0,495.625
Quest Hunter,1715,1000,715,70,25.0,2002.0
Quartz Caverns (Windows),2079,2000,79,23,0.5,3634.0
Quantum Break,1613,1000,613,42,15.0,1716.4
Quake II,1765,1000,765,13,1.0,9945.0
Quake Champions (Windows),6159,1000,5159,52,328.0,817.890243902439
Quake,4332,1000,3332,35,1.0,116620.0
Q.U.B.E. 10th Anniversary,1945,1000,945,24,6.0,3780.0
Pyramid Platformer - The Gem Heist (Windows),3151,3000,151,20,0.5,6040.0
PuzzlePet - Feed Your Cat,3536,3000,536,30,0.5,32160.0
Puzzle by Nikoli X Sudoku (Windows),209,200,9,5,1.0,45.0
Puzzle by Nikoli W Yajilin (Windows),1126,1000,126,10,2.0,630.0
Puzzle by Nikoli W Sudoku (Windows),1072,1000,72,10,1.0,720.0
Puzzle by Nikoli W Slitherlink (Windows),1103,1000,103,10,1.0,1030.0
Puzzle by Nikoli W Shikaku (Windows),1094,1000,94,10,1.0,940.0
Puzzle by Nikoli W Nurikabe (Windows),1083,1000,83,10,2.0,415.0
Puzzle by Nikoli W Numberlink (Windows),1090,1000,90,10,1.0,900.0
Puzzle by Nikoli W Masyu (Windows),1090,1000,90,10,1.0,900.0
Puzzle by Nikoli W Kakuro (Windows),1162,1000,162,10,2.0,810.0
Puzzle by Nikoli W Hitori (Windows),1090,1000,90,10,1.0,900.0
Puzzle by Nikoli W Heyawake (Windows),1070,1000,70,10,1.0,700.0
Puzzle by Nikoli W Hashiwokakero (Windows),1101,1000,101,10,2.0,505.0
Puzzle by Nikoli W Akari (Windows),1048,1000,48,10,1.0,480.0
Pupperazzi,1728,1000,728,23,3.0,5581.333333333333
Punch Monk (Windows),2074,2000,74,55,0.5,8140.0
Psychonauts 2,1965,1000,965,57,25.0,2200.2
Project Winter,4000,1000,3000,38,20.0,5700.0
Project Wingman,3523,1000,2523,40,40.0,2523.0
Project Spark (Windows),3037,1000,2037,91,80.0,2317.0875
Prodeus,3324,1000,2324,30,15.0,4648.0
Prizma Puzzle Prime (Windows),5428,5000,428,32,0.5,27392.0
Prison of Illusion (Windows),2011,2000,11,16,0.5,352.0
Prison Architect (Windows),2495,1000,1495,16,20.0,1196.0
Primal Survivors (Windows),4511,4000,511,38,1.0,19418.0
Primal Light,3031,1000,2031,17,19.0,1817.2105263157894
Prey (Windows),3710,1000,2710,48,35.0,3716.5714285714284
Preserve,5386,1000,4386,36,57.0,2770.1052631578946
PowerWash Simulator,2767,1000,1767,40,40.0,1767.0
Power Rangers: Battle for the Grid,8268,1000,7268,34,40.0,6177.8
Potion Craft: Alchemist Simulator,5012,1000,4012,29,40.0,2908.7
Potata: fairy flower (Windows),1307,1000,307,21,5.0,1289.4
Post Trauma,1675,1000,675,15,5.0,2025.0
Possum is Hungry (Windows),1008,1000,8,10,0.5,160.0
Porkshire Hero (Windows),2041,2000,41,55,0.5,4510.0
Pool Slide Story,1558,1000,558,10,16.0,348.75
Pool Blitz,3364,1000,2364,20,40.0,1182.0
Police Simulator: Patrol Officers,2816,1000,1816,25,12.0,3783.3333333333335
Pocket Stables,1797,1000,797,10,28.0,284.64285714285717
Pocket League Story,1201,1000,201,10,12.0,167.5
Pocket Harvest,1564,1000,564,10,10.0,564.0
Pocket Clothier,1338,1000,338,10,12.0,281.6666666666667
Pocket Arcade Story,1852,1000,852,10,15.0,568.0
Pocket Academy,1462,1000,462,10,24.0,192.5
Please Be Happy (Windows),1006,1000,6,14,0.5,168.0
PlateUp!,3222,1000,2222,26,0.5,115544.0
Planet of Lana,2670,1000,1670,25,6.0,6958.333333333333
Plague Road,1683,1000,683,10,10.0,683.0
Pirates Pinball,1754,1000,754,15,2.0,5655.0
Pirate Trails (Windows),2031,2000,31,26,0.5,1612.0
Pirate Bloopers (Windows),3287,3000,287,20,0.5,11480.0
Pinball FX3,3018,1005,2013,12,9.0,2684.0
Pinball FX2,15912,1070,14842,17,112.0,2252.8035714285716
Pilot Sports,2981,1000,1981,14,17.0,1631.4117647058824
Pillars of Eternity 2: Deadfire - Ultimate Edition (Windows),1077,1000,77,54,60.0,69.3
Pillars of Eternity (Windows),2561,1000,1561,20,60.0,520.3333333333334
PictoQuest,1211,1000,211,26,8.0,685.75
Phoenotopia: Awakening,2643,1000,1643,33,81.0,669.3703703703703
Phoenix Wright: Ace Attorney Trilogy,3068,1000,2068,30,40.0,1551.0
Phoenix Point,7281,1000,6281,47,200.0,1476.035
Phantom Dust,4767,1000,3767,45,20.0,8475.75
Phantom Abyss,6323,1000,5323,18,25.0,3832.56
Phantasy Star Online 2 New Genesis,4663,1600,3063,45,69.0,1997.608695652174
Persona 5 Tactica,2055,1000,1055,39,40.0,1028.625
Persona 5 Royal,1595,1000,595,52,100.0,309.4
Persona 4 Golden,2199,1000,1199,49,80.0,734.3875
Persona 3 Reload,1705,1000,705,48,80.0,423.0
Persona 3 Portable,2898,1000,1898,35,80.0,830.375
Perfect Ninja Painter 3 (Windows),2048,2000,48,15,0.5,1440.0
Perfect Ninja Painter 2 (Windows),4221,4000,221,26,0.5,11492.0
Perfect Ninja Painter (Windows),4135,4000,135,25,0.5,6750.0
Peppa Pig: World Adventures,1088,1000,88,12,0.5,2112.0
Pentiment,1889,1000,889,41,20.0,1822.45
Penguin Flight: Beyond The Clouds (Windows),2017,2000,17,29,0.5,986.0
Penguin Flight (Windows),2010,2000,10,29,0.5,580.0
Peepaw's Farm,1012,1000,12,10,0.5,240.0
Pato Box,4836,1000,3836,51,26.0,7524.461538461538
Pathway (Windows),3833,1000,2833,75,40.0,5311.875
Pathologic 2,1532,1000,532,49,0.5,52136.0
Pathfinders: Memories,1202,1000,202,67,2.0,6767.0
Path of Giants,1416,1000,416,17,2.0,3536.0
Paradise Killer,1428,1000,428,39,12.0,1391.0
Paper io 2,1449,1000,449,24,8.0,1347.0
Paper Bad,1017,1000,17,22,0.5,748.0
Panzer Corps 2 (Windows),6843,880,5963,30,193.0,926.8911917098445
Pandemic: The Board Game,5475,1200,4275,24,17.0,6035.294117647059
Panda's Village (Windows),2055,2000,55,15,0.5,1650.0
Palworld,13320,2355,10965,56,56.5,10867.964601769912
Paladin's Passage,2815,1000,1815,14,14.0,1815.0
Paintball 3 - Candy Match Factory,2851,1000,1851,29,17.0,3157.5882352941176
Pac-Man Museum+,10880,1000,9880,41,60.0,6751.333333333333
Pac-Man Championship Edition DX+ (Windows),225,200,25,12,1.0,300.0
Pac-Man Championship Edition DX+ (VAIO) (Windows),200,200,0,12,0.5,0.0
Pac-Man Championship Edition DX+ (Toshiba) (Windows),200,200,0,12,1.0,0.0
PJ Masks Power Heroes: Mighty Alliance,1143,1000,143,19,6.0,452.8333333333333
PICO PARK 2,5391,1000,4391,30,24.0,5488.75
PHOGS!,2647,1000,1647,30,12.0,4117.5
PC Building Simulator,5067,1000,4067,51,150.0,1382.78
PAYDAY 3,5611,1000,4611,22,30.0,3381.4
PAW Patrol: Mighty Pups Save Adventure Bay,1521,1000,521,30,3.0,5210.0
PAW Patrol: Grand Prix,2508,1000,1508,15,12.0,1885.0
PAW Patrol World,1805,1000,805,21,6.0,2817.5
PAW Patrol The Movie: Adventure City Calls,2077,1000,1077,30,6.0,5385.0
Overrogue,1877,1000,877,26,20.0,1140.1
Overdriven Reloaded: Special Edition,2893,1000,1893,70,12.0,11042.5
Overdriven Evolution,4670,1000,3670,75,10.0,27525.0
Overdrive Blaster (Windows),3293,3000,293,22,0.5,12892.0
Overcooked! 2 (Windows),3607,1000,2607,26,8.0,8472.75
Outriders,2246,1045,1201,46,41.0,1347.4634146341464
Outer Wilds,2467,1035,1432,18,20.0,1288.8
Out of Moves (Windows),2026,2000,26,23,0.5,1196.0
Out of Line,1300,1000,300,16,2.0,2400.0
Orten Was The Case,1932,1000,932,17,13.0,1218.7692307692307
Ori and the Will of the Wisps,3378,1000,2378,37,20.0,4399.3
Ori and the Blind Forest: Definitive Edition,4123,1250,2873,57,20.0,8188.05
Order & Chaos Online (Windows),597,200,397,20,60.0,132.33333333333334
Orcs Must Die! Deathtrap,3265,1000,2265,30,80.0,849.375
Orcs Must Die! 3,3856,1000,2856,26,35.0,2121.6
Orange Season,2907,1000,1907,32,60.0,1017.0666666666667
Opus: Echo of Starsong – Full Bloom Edition,5012,1000,4012,40,20.0,8024.0
Opus Magnum (Windows),1762,1000,762,10,20.0,381.0
Operencia: The Stolen Sun,3695,1000,2695,47,20.0,6333.25
Open Roads,1137,1000,137,16,0.5,4384.0
Opaloid Kingdom (Windows),2068,2000,68,15,0.5,2040.0
Onigo Hunter,1748,1000,748,29,15.0,1446.1333333333334
One True Hero,5528,1000,4528,30,31.0,4381.935483870968
One Step From Eden,3827,1000,2827,35,40.0,2473.625
One Step After Fall (Windows),2057,2000,57,15,0.5,1710.0
One Lonely Outpost,1793,1000,793,31,0.5,49166.0
One Leaves,1513,1000,513,14,2.0,3591.0
One Button Games 5-in-1 vol. 2 (Windows),1078,1000,78,55,0.5,8580.0
One Button Games 5-in-1 (Windows),1021,1000,21,55,0.5,2310.0
On A Roll 3D,1908,1000,908,30,5.0,5448.0
Omno,1586,1000,586,21,3.0,4102.0
Olija,1594,1000,594,10,4.0,1485.0
Old Man's Journey,1168,1000,168,12,1.0,2016.0
Oh! Edo Towns,1379,1000,379,10,12.0,315.8333333333333
Offworld Trading Company (Windows),4393,1000,3393,45,38.0,4018.0263157894738
Octopath Traveler II,3367,1000,2367,33,80.0,976.3875
Octopath Traveler,6135,1000,5135,88,100.0,4518.8
Oceanhorn 2: Knights of the Lost Realm,2250,1000,1250,34,20.0,2125.0
Ocean Keeper,1186,1000,186,16,6.0,496.0
Obsurity (Windows),3341,3000,341,20,1.0,6820.0
Observer: System Redux,2213,1000,1213,23,12.0,2324.9166666666665
Observation,1808,1000,808,11,6.0,1481.3333333333333
OXENFREE,1802,1000,802,13,10.0,1042.6
OVERWHELM (Windows),1262,1000,262,10,1.0,2620.0
ONE PIECE: PIRATE WARRIORS 4 (Windows),2613,1000,1613,40,25.0,2580.8
OMORI,2860,1000,1860,41,60.0,1271.0
Nox Dash (Windows),2084,2000,84,40,0.5,6720.0
Nowhere Prophet,3880,1000,2880,27,40.0,1944.0
Not Not - A Brain Buster,2152,1000,1152,20,2.0,11520.0
Noob - The Factionless,3801,1000,2801,73,158.0,1294.132911392405
Nongunz: Doppelganger Edition,8268,1000,7268,26,25.0,7558.72
Noel The Mortal Fate,1639,1000,639,38,15.0,1618.8
Nobody Saves the World,2420,1000,1420,33,25.0,1874.4
No More Heroes 3 (Windows),6229,1000,5229,51,60.0,4444.65
No Man's Sky,2966,1000,1966,27,50.0,1061.64
Ninja Village,1320,1000,320,10,15.0,213.33333333333334
Ninja Master Toru (Windows),2067,2000,67,15,0.5,2010.0
Ninja Gaiden Σ2,5516,1000,4516,41,100.0,1851.56
Ninja Gaiden Σ,7984,1000,6984,51,120.0,2968.2
Ninja Gaiden 3: Razor's Edge,8399,1000,7399,48,60.0,5919.2
Ninja Escape Danger (Windows),2045,2000,45,25,0.5,2250.0
Nine Sols,2456,1000,1456,35,30.0,1698.6666666666667
Nikoderiko: The Magical World,5640,1175,4465,36,64.0,2511.5625
Night Reverie,1154,1000,154,16,2.0,1232.0
Night Call (Windows),4127,1000,3127,46,100.0,1438.42
